timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1735103516557,70043,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103517562,38863,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103517562,68242,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103518571,38869,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103518571,68219,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103519584,38869,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103519584,69735,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103520590,38862,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103520590,68001,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103521600,38891,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103521600,66910,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103522608,38979,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103522608,69335,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103523623,39029,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103523623,68094,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103524634,39073,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103524634,70607,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103525648,39167,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103525648,70576,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103526659,39164,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103526659,69170,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103527668,39250,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103527668,68264,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103528672,39332,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103528672,68934,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103529683,39328,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103529683,68180,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103530684,39386,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103530684,68573,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103531697,39439,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103531697,69738,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103532703,39527,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103532703,68437,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1735103533712,39523,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1735103533712,69947,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
